gauge_id,frac_snow,high_prec_freq,high_prec_dur,low_prec_freq,low_prec_dur,dams_num,dams_year_first,dams_year_last,dams_total_lake_area,dams_total_lake_volume,aquitard_perc,aquifer_perc,aquifer_aquitard_mixed_perc,kf_very_high_perc,kf_high_perc,kf_medium_perc,kf_moderate_perc,kf_low_perc,kf_very_low_perc,kf_extremely_low_perc,kf_very_high_to_high_perc,kf_medium_to_moderate_perc,kf_low_to_extremely_low_perc,kf_highly_variable_perc,kf_moderate_to_low_perc,cavity_fissure_perc,cavity_pores_perc,cavity_fissure_karst_perc,cavity_fissure_pores_perc,rocktype_sediment_perc,rocktype_metamorphite_perc,rocktype_magmatite_perc,consolidation_solid_rock_perc,consolidation_unconsolidated_rock_perc,geochemical_rocktype_silicate_perc,geochemical_rocktype_silicate_carbonatic_perc,geochemical_rocktype_carbonatic_perc,geochemical_rocktype_sulfatic_perc,geochemical_rocktype_silicate_organic_components_perc,geochemical_rocktype_anthropogenically_modified_through_filling_perc,geochemical_rocktype_sulfatic_halitic_perc,geochemical_rocktype_halitic_perc,waterbody_perc,no_data_perc,artificial_surfaces_perc,agricultural_areas_perc,forests_and_seminatural_areas_perc,wetlands_perc,water_bodies_perc,clay_0_30cm_mean,clay_30_100cm_mean,clay_100_200cm_mean,silt_0_30cm_mean,silt_30_100cm_mean,silt_100_200cm_mean,sand_0_30cm_mean,sand_30_100cm_mean,sand_100_200cm_mean,coarse_fragments_0_30cm_mean,coarse_fragments_30_100cm_mean,coarse_fragments_100_200cm_mean,bulk_density_0_30cm_mean,bulk_density_30_100cm_mean,bulk_density_100_200cm_mean,soil_organic_carbon_0_30cm_mean,soil_organic_carbon_30_100cm_mean,soil_organic_carbon_100_200cm_mean,lat,long,gauge_easting,gauge_northing,gauge_elev_metadata,area_metadata,gauge_elev,area,elev_mean,elev_min,elev_5,elev_50,elev_95,elev_max,nitrate_polluted_area_fraction,protected_area_fraction,popdens,wastewater_discharge_m3_year,q_mean,q_std,q_5,q_95,runoff_coefficient,p_mean,p_std,q_7_10,q_seasonal_amplitude,cvq_autumn,cvq_spring,cvq_summer,cvq_winter,q_annual_sens_slope,q_annual_p.value
DE110380,0.09,16.87,1.26,213.98,3.8,1,1970,1970,0.38,4.5,73.57,0.08,26.35,0,0.08,0,0,73.57,0,0,0,0,0,0,26.35,99.66,0.08,0.26,0,100,0,0,99.92,0.08,99.66,0,0.34,0,0,0,0,0,0,0,2.82,20.68,76.1,0,0.39,25.31,24.11,23.78,38.01,37.8,36.49,34.81,36.21,37.85,16.06,22.08,24.03,0.99,1.4,1.5,56.49,20.2,14.59,48.58481,8.609757,4218398,2831123,439.58,135.02,444.52,135.02,690.33,441.25,548.61,690.24,828.39,908.97,0,0,102.492218017578,2997592,1.567,1.805,0.48,4.55,0.457,3.431,6.67,0.477,2.351,0.966,0.979,0.506,1.001,0,0.76
DE110390,0.06,18.35,1.17,238.69,4.17,0,,,0,0,32.57,16.59,50.84,0,0,0.73,15.86,32.57,0,0,0,0,0,0,50.84,52.62,0.73,46.64,0,100,0,0,99.27,0.73,2.1,49.47,15.86,32.57,0,0,0,0,0,0,15.67,73.71,10.62,0,0,28.11,29.46,29.98,43.83,41.85,40.48,14.83,15.47,16.31,10.6,14.64,16.83,1.16,1.31,1.34,22.23,5.75,4.49,48.526276,8.964199,4244465,2824187,346.18,133.78,349.99,133.15,459.64,348.43,382.94,452.21,559.7,614.28,0,0,391.4990234375,7364107,,,,,,,,,,,,,,,
DE110400,0.07,15.37,1.16,218.56,3.84,1,1944,1944,0.16,0.9,50.59,19.08,30.33,0,0.04,3.49,14.53,39.34,0,4.94,0,1.01,6.31,0,30.33,60.14,4.37,35.48,0,100,0,0,95.63,4.37,12.98,48.81,23.24,14.97,0,0,0,0,0,0,11.11,51.29,37.55,0.02,0.03,30.16,31.8,32.1,44.63,42.93,41.86,16.94,17,17.76,13.1,18.21,20.39,1.13,1.37,1.41,32.84,9.84,7.33,48.534809,9.133615,4256993,2824974,303.53,2313.88,305,2334.24,595.39,304.5,399.38,593.59,813.12,1030.19,0.254807146478655,0,298.556854248047,197315968,,,,,,,,,,,,,,,
DE110410,0.08,17.04,1.15,223.29,3.75,2,1964,1964,0.21,2.1,29.6,62.52,7.88,0,0,5.22,11.3,12.69,0.04,3.81,0,46,13.05,0,7.88,23.97,6.71,69.32,0,97.76,0,2.24,93.29,6.71,2.24,27,70.77,0,0,0,0,0,0,0,9.99,37.56,52.45,0,0,30.64,31.66,32.09,45.03,43.92,43.46,16.25,16.33,16.36,14.96,21.54,24.24,1.11,1.36,1.41,37.04,12.03,9.23,48.561403,9.267024,4266877,2827823,318.43,159.29,322.66,159.42,640.56,322.99,378.05,699.41,814.01,888.04,0,0,308.073150634766,13546796,1.713,1.152,0.55,3.86,0.654,2.619,5.244,0.502,1.486,0.681,0.515,0.737,0.599,0,0.973
DE110420,0.06,15.26,1.2,203.86,3.84,1,2007,2007,0.32,0.67,65.18,5.49,29.33,0,0,2.32,0,52.69,0,8.25,0.19,2.98,4.25,0,29.33,79.35,2.52,18.14,0,100,0,0,97.48,2.52,25.93,44.78,6.56,22.72,0,0,0,0,0,0,13.56,43.26,43.18,0,0,30.72,31.07,31.74,38.03,37.29,35.93,19.63,20.03,20.72,12.79,18.34,20.71,1.1,1.38,1.42,34.21,8.51,5.74,48.804221,9.517501,4285545,2854663,240.69,415.38,242.8,416.7,430.8,242.8,276.27,426.87,628.78,804.59,0,0,402.208557128906,40532503,1.044,1.457,0.21,3.28,0.394,2.652,5.034,0.191,1.164,1.471,1.313,1.352,1.168,0,0.61
DE110430,0.04,17.62,1.18,225.6,3.87,0,,,0,0,55.57,5.13,39.3,0,0,0,5.13,55.57,0,0,0,0,0,0,39.3,57.51,0.11,42.38,0,100,0,0,99.89,0.11,31.02,11.02,5.13,52.82,0,0,0,0,0,0,9.13,47.22,43.65,0,0,28.48,28.08,28.27,41.09,40.21,38.81,22.38,23.67,24.88,13.2,18.98,21.49,1.17,1.44,1.48,31.99,7.79,5.24,48.959294,9.261209,4266882,2872058,192,504.46,199.9,504.68,365.98,193.17,247.9,345.19,505.48,604.24,1.51706660507103,0,380.25,117834536,0.941,1.192,0.29,2.5,0.379,2.485,4.841,0.283,0.929,1.138,1.119,1.016,1.241,0,0.734
DE110440,0.06,16.72,1.19,212.36,3.89,0,,,0,0,47.95,0.02,52.03,0,0,0,0.02,47.95,0,0,0,0,0,0,52.03,80.37,0.3,19.33,0,100,0,0,99.7,0.3,51.69,7.1,0.02,41.19,0,0,0,0,0,0,3.46,30.52,66.02,0,0,29.34,28.73,28.9,42.25,42.08,40.53,25.8,26.59,27.97,15.04,21.73,24.32,1.18,1.54,1.59,41.27,11.12,7.18,48.990153,9.466778,4281964,2875359,254.17,180.69,262.28,180.34,436.25,255.08,298.76,454.71,530.49,604.24,0,0,163.211196899414,13722554,1.175,1.655,0.29,3.54,0.431,2.727,5.335,0.288,1.398,1.375,1.17,1.119,1.312,0.001,0.518
DE110450,0.04,17.87,1.17,229.35,4.18,2,1970,1976,0.29,1.47,66.19,0.66,33.15,0,0,0,0.66,66.19,0,0,0,0,0,0,33.15,38.28,0,61.72,0,100,0,0,100,0,26.25,6.89,0.66,66.19,0,0,0,0,0,0,11.49,69.09,19.42,0,0,26.77,26.94,26.61,47.02,45.78,45.39,15.43,16.49,17.21,10.6,16.27,19.48,1.21,1.37,1.4,20.51,4.26,2.86,49.066347,9.115809,4256372,2884077,167.76,108.85,173.29,109.11,257.34,169.97,194.3,240.89,355.18,489.26,1.36503330727639,0,310.203216552734,4394349,0.536,0.5,0.18,1.22,0.267,2.01,4.326,0.187,0.458,0.874,0.809,0.866,0.916,0,0.634
DE110460,0.06,18.28,1.22,222.37,4.09,0,,,0,0,37.07,0,62.93,0,0,0,0,37.07,0,0,0,0,0,0,62.93,100,0,0,0,100,0,0,100,0,100,0,0,0,0,0,0,0,0,0,0,15.81,84.18,0,0,27.96,28.92,29.67,46.61,45.05,41.37,25.37,25.97,28.9,18.86,25.16,28.14,1.15,1.55,1.61,46.71,16.53,12.53,49.493641,9.046116,4251883,2931648,169.69,100.75,179.27,100.23,434.92,171.85,280.81,446.64,548.91,598.11,0,0.0367844782077292,85.9853591918945,0,1.014,1.073,0.33,2.983,0.392,2.573,5.161,0.32,1.464,1.09,0.739,0.511,0.985,0.001,0.455
DE110470,0.03,17.02,1.17,218.36,4.2,0,,,0,0,59.15,12.7,28.15,0,0,0,12.7,59.13,0,0,0,0,0.02,0,28.15,30.02,0.01,69.96,0,99.98,0,0.02,99.99,0.01,4.16,24.02,12.7,59.12,0,0,0,0,0,0,10.77,69.12,20.1,0,0,26.21,26.47,26.77,49.47,47.36,46,14.49,16.33,17.4,9.96,14.64,17.53,1.22,1.38,1.4,23.74,4.72,3.22,49.31047,8.818275,4235054,2911522,137.92,256.7,144.83,257.79,228.1,130.79,169.01,227.87,283.2,358.78,0.455867499288445,0,268.379089355469,19273140,0.611,0.38,0.3,1.21,0.259,2.138,4.5,0.293,0.41,0.527,0.502,0.541,0.695,0.001,0.302
DE110480,0.04,17.43,1.19,219.77,4.2,1,2002,2002,,1,32.83,29.8,37.38,0,0,0.04,29.75,32.51,0,0,0,0,0.31,0,37.38,40.89,0.04,59.06,0,99.69,0,0.31,99.96,0.04,25.22,15.72,51.41,7.65,0,0,0,0,0,0,8.82,61.46,29.72,0,0,24.89,25.6,25.26,50.42,47.82,46.53,17.23,19.12,20.75,11.4,17.49,19.93,1.21,1.42,1.45,27.62,6.14,3.94,49.314918,8.840704,4236693,2911990,142.22,191.99,148.96,197.11,246.83,145.46,176.83,240.56,333.72,430.18,0,0,209.61767578125,20779276,0.795,0.831,0.26,2.04,0.308,2.449,5.043,0.252,1.015,1.048,0.793,1.012,0.952,0,0.946
DE110490,0.07,17.15,1.16,227.19,3.93,0,,,0,0,69.59,9.42,20.99,0,0,3.25,3.17,47.14,0,9.07,0,3,13.38,0,20.99,76.55,3.27,20.18,0,100,0,0,96.73,3.27,6.58,69.19,13.92,10.31,0,0,0,0,0,0,11.46,46.71,41.82,0,0,29.98,32.49,32.52,45.45,43.12,42.43,15.47,15.28,15.94,13.65,19.06,21.03,1.11,1.35,1.39,32.72,8.9,6.51,48.40555,8.771182,4229986,2810988,390.3,335.84,394.42,335.1,631.28,391.77,480.63,593.68,904.94,1007.25,0,0,255.684722900391,28527472,0.783,1.156,0.13,2.459,0.334,2.341,4.611,0.118,0.788,1.378,1.22,2.044,1.26,0.003,0.057
DE110500,0.08,17.25,1.18,221.73,3.82,2,1979,1982,,0.51,65.89,19.6,14.51,0,0,0,0,6.97,0,26.61,0,19.6,32.31,0,14.51,64.72,0,35.28,0,100,0,0,100,0,0,64.72,35.28,0,0,0,0,0,0,0,9.29,55.03,35.68,0,0,32.62,31.8,32.21,43.57,43.52,42.82,17.47,18.34,18.62,14.7,20.71,23.42,1.12,1.42,1.48,40.19,14.46,10.86,48.68383,9.775238,4304444,2841189,366.89,66,376.11,68.14,564.14,370.88,406.09,545.18,751.58,796.32,0,0,295.826538085938,2363036,1.295,1.954,0.16,4.53,0.442,2.927,5.715,0.149,1.697,1.622,1.365,1.857,1.197,0,0.946
DE110510,0.13,16.35,1.25,206.19,3.72,0,,,0,0,44.54,0.22,55.24,0,0.22,0,0,42.33,0,0,0,0,2.21,0,55.24,99.78,0.22,0,0,97.79,0,2.21,99.78,0.22,99.78,0,0.22,0,0,0,0,0,0,0,1.16,3.29,95.55,0,0,23.29,22.66,22.01,37.21,35.46,33.57,39.5,41.87,44.41,19.89,25.22,27.69,0.93,1.32,1.42,67.5,25.15,19.13,48.716906,8.542309,4213705,2845901,476.71,84.37,491.42,83.61,802.45,483.2,592.72,824.66,951.45,998.29,0,0,92.3545150756836,1170278,2.09,2.13,0.57,5.699,0.545,3.838,7.448,0.565,2.525,1,0.853,0.63,0.921,0.002,0.144
DE110520,0.11,16.25,1.24,208.81,3.72,0,,,0,0,48.35,0.1,51.55,0,0.1,0,0,46.29,0,0,0,0,2.05,0,51.55,99.9,0.1,0,0,97.95,0,2.05,99.9,0.1,99.61,0.3,0.1,0,0,0,0,0,0,0,3.01,4.1,92.73,0.16,0,24.23,23.57,22.95,38.17,36.98,35.35,36.71,38.56,40.81,19.23,23.95,26.08,0.98,1.38,1.48,64.38,23.61,17.93,48.812873,8.582569,4216869,2856510,353.99,218.82,359.9,221.2,725.44,357.06,502.45,723.56,907.38,998.29,0,0,101.986022949219,6562705,1.733,1.667,0.52,4.526,0.5,3.468,6.672,0.517,2.078,0.94,0.774,0.584,0.896,0,0.838
DE110530,0.07,17.38,1.21,221.84,3.92,7,1959,1982,2.29,12.53,61.64,1.11,37.25,0,0,0,0,59.82,0,1.82,1.11,0,0,0,37.25,98.89,1.11,0,0,100,0,0,98.89,1.11,38.36,61.64,0,0,0,0,0,0,0,0,5.73,60.43,33.85,0,0,32.36,31.99,32.26,42.07,41.95,40.79,21.1,21.59,22.47,12.79,18.43,20.91,1.2,1.49,1.53,36.87,9.13,6.4,48.890735,10.007205,4321528,2864165,368.89,246.88,376.14,248.95,491.59,370.54,425.45,493.98,547.12,591.4,0,0,184.063186645508,8661753,1.132,1.637,0.13,4.37,0.419,2.702,5.234,0.113,1.677,1.546,1.291,1.626,1.111,-0.001,0.812
DE110540,0.05,17.68,1.19,230.65,4.12,0,,,0,0,45.83,3.03,51.14,0,0,0,3.03,45.83,0,0,0,0,0,0,51.14,60.93,0,39.07,0,100,0,0,100,0,27.52,23.62,3.03,45.83,0,0,0,0,0,0,10.24,55.97,33.79,0,0,28.2,27.86,28.44,42.79,41.4,39.56,20.37,22.1,23.36,12.61,18.15,20.53,1.19,1.43,1.46,28.54,6.44,4.26,49.240379,9.462322,4281837,2903181,182.74,152.19,186.31,151.67,347.73,184.11,239.63,318.36,491.09,526.71,1.65192136401318,0,217.102233886719,9597126,0.847,1.321,0.19,2.53,0.364,2.328,4.738,0.177,1.021,1.654,1.258,1.052,1.457,0,0.634
DE110550,0.07,16.58,1.2,223.28,4.03,10,1960,1987,5.26,12.08,33.53,15.31,51.16,0,0,0.98,10.98,28.05,0,3.81,2.77,0.58,1.67,0,51.16,66.18,4.01,29.81,0,100,0,0,95.99,4.01,22.06,45.85,13.11,18.99,0,0,0,0,0,0,5.02,63.96,30.96,0,0.06,33.17,33.62,34.81,45.34,43.98,42.24,17.47,18.38,18.93,12.54,17.01,19.93,1.27,1.48,1.51,27.76,5.42,3.92,49.367375,9.718045,4300516,2917198,237.54,1029.99,251.93,1025.06,458.58,239.22,376.84,461.02,531.55,742.35,0.826365115601888,0,129.887008666992,55197281,0.832,1.333,0.12,2.93,0.372,2.238,4.413,0.11,1.356,1.764,1.408,1.516,1.219,0.002,0.185
DE110560,0.05,17.59,1.2,226.02,4.21,0,,,0,0,17.55,65.81,16.63,0,0,0,65.81,17.55,0,0,0,0,0,0,16.63,11.58,0,88.42,0,100,0,0,100,0,5.42,6.16,76.29,12.13,0,0,0,0,0,0,5.57,65.37,29.06,0,0,32.52,32.12,32.15,48.76,47.83,47.31,15.39,16.72,17.21,13.44,20.18,23.92,1.28,1.47,1.49,26.78,5.12,3.39,49.378523,9.373457,4275494,2918592,204.9,212.69,210.71,213.45,341.77,207.89,276.44,340.88,403.98,474.44,2.7253423855186,0,110.06485748291,3137169,0.908,0.847,0.36,2.054,0.412,2.185,4.54,0.349,1.044,0.826,0.671,0.37,0.984,0.002,0.434
DE110570,0.08,16.57,1.2,219.28,3.93,1,1970,1970,0.38,4.5,55.6,18.28,26.12,0,0.02,0,18.26,55.6,0,0,0,0,0,0,26.12,66.1,0.18,33.72,0,100,0,0,99.82,0.18,64.97,1.25,28.09,5.7,0,0,0,0,0,0,7.86,36.65,55.4,0,0.09,29.68,30.02,29.9,43.16,42.62,41.55,22.13,22.33,23.53,14.88,20.78,22.52,1.09,1.43,1.49,45.75,16.03,11.55,48.726474,8.734376,4227859,2846703,325.55,587.61,337.06,585.8,603.09,327.45,454.52,593.77,770.23,908.97,0.305493863887927,0,205.460601806641,34065723,0.968,1.093,0.21,2.82,0.361,2.68,5.148,0.269,1.281,0.992,0.883,0.684,1.031,0,0.919
DE110600,0.06,18.02,1.17,232.83,3.89,0,,,0,0,21.3,47.72,30.99,0,47.72,0,0,0,0,0,0,0,21.3,0,30.99,0,100,0,0,100,0,0,0,100,0,67.75,32.25,0,0,0,0,0,0,0,5.07,67.35,25.9,0.95,0.72,22.03,22.31,21.13,43.84,43.04,42.64,29.48,30.01,31.58,9.66,13.5,17.67,1.24,1.46,1.51,29.57,8.36,6.46,48.239966,9.86108,4310676,2791836,495.66,94,497.49,100.11,584.35,493.75,504.3,595.7,652.38,696.8,0.592342176419136,0,209.187210083008,2185275,0.653,0.578,0.32,1.41,0.275,2.371,4.939,0.304,0.235,0.683,0.934,1.043,0.798,0.001,0.277
DE110610,0.14,13.17,1.2,163.05,3.57,0,,,0,0,80.06,0,19.94,0,0,0,0,22.84,51.23,0,0,0,5.99,0,19.94,100,0,0,0,35.68,51.23,13.09,100,0,99.96,0.04,0,0,0,0,0,0,0,0,2.25,35.85,61.9,0,0,25.11,25.76,24.72,45.42,44.51,44.31,28.42,28.67,29.92,17.26,21.23,23.52,1.06,1.4,1.49,57.28,21.15,15.27,48.073242,8.389992,4200972,2774604,753.44,29.82,765.72,29.78,909.46,760.71,819.08,913.26,986.51,1044.1,0,0,289.093994140625,418300,1.95,2.539,0.29,6.27,0.484,3.828,7.23,0.26,2.748,1.255,1.001,0.936,1.155,-0.001,0.634
DE110620,0.08,17.35,1.17,220.32,3.79,0,,,0,0,10.27,37.44,52.29,0,37.44,0,0,0,0,0,0,0,10.27,0,52.29,0,100,0,0,100,0,0,0,100,0,65.94,34.06,0,0,0,0,0,0,0,3.59,66.21,22.12,7.41,0.67,24.05,23.49,22.65,38.53,37.52,38.65,33.85,35.42,35.13,10.9,14.6,17.6,1.2,1.43,1.49,46.35,14.88,10.83,47.847065,9.967069,4318533,2748162,635.73,152.53,638.12,151.84,685.4,636.3,648.42,675.71,756.37,798.54,0,0,95.2101135253906,3212642,1.228,0.903,0.49,2.82,0.404,3.04,5.97,0.425,0.522,0.618,0.746,0.852,0.673,-0.001,0.587
DE110640,0.1,17.16,1.14,223.53,3.85,0,,,0,0,9.81,75.12,15.07,0,0,0,0.58,8.15,0,0,0,74.54,1.66,0,15.07,8.21,0,91.79,0,100,0,0,100,0,0,8.21,91.79,0,0,0,0,0,0,0,13.35,32.56,54.09,0,0,28.67,30.26,30.2,44.5,42.95,43.03,17.32,17.28,17.26,14.76,20.62,22.49,1.06,1.32,1.38,42.84,13.28,9.78,48.091691,9.149767,4257633,2775712,591.43,145.2,595.68,146.57,820.52,591.5,677.06,832.87,929.08,987.5,0,0,230.92658996582,15199720,0.86,0.782,0.17,2.41,0.348,2.471,4.731,0.152,0.984,0.974,0.771,0.922,0.791,0,0.812
DE110650,0.09,18.07,1.16,231.32,3.96,1,1979,1979,,0.24,20.36,79.6,0.04,0,0,0,0,20.36,0,0,0,79.6,0,0,0.04,0,0.04,99.96,0,100,0,0,99.96,0.04,0,0.04,99.96,0,0,0,0,0,0,0,4.85,58.65,36.5,0,0,31.1,29.65,29.39,49.01,49.54,49.34,16.62,17.55,18.01,12.84,18.9,22.03,1.23,1.49,1.53,30.94,7.67,5.81,48.513751,9.987812,4320099,2822257,524.41,107.04,531.33,99.26,631.87,524.55,564.16,634.73,696.53,745.24,0,0,120.453170776367,1651380,0.214,0.262,0,0.78,0.092,2.315,4.649,0,0.306,1.787,0.887,0.989,1.255,-0.001,0.341
DE110660,0.1,16.41,1.14,220.29,3.78,0,,,0,0,11.32,83.15,5.52,0,0.13,2.8,2.63,11.26,0.03,0,0,77.59,0.03,0,5.52,3.08,3.47,93.45,0,100,0,0,96.53,3.47,0,6.21,93.79,0,0,0,0,0,0,0,5.33,48.42,46.26,0,0,31.26,32.83,33.05,47.97,46.34,45.98,16.86,16.92,17.06,14.76,21.36,23.62,1.16,1.42,1.46,40.97,12.47,9.51,48.083733,9.275508,4266995,2774727,575.85,451.58,584.3,437.71,764.79,579.9,646.14,768.13,869.51,949.87,0,0,101.983520507813,10425894,0.815,0.469,0.31,1.73,0.337,2.419,4.542,0.304,0.652,0.547,0.475,0.519,0.534,-0.001,0.734
DE110670,0.08,17.63,1.16,230.89,3.96,1,1979,1979,,0.24,25.95,67.78,6.26,0,0,0,0,25.35,0,0,0,67.78,0.6,0,6.26,0,6.86,90.61,2.52,100,0,0,93.14,6.86,0,9.39,90.61,0,0,0,0,0,0,0,4.46,59.57,35.97,0,0,30.18,29.55,29.2,47.52,47.29,46.74,18.95,19.81,20.72,12.22,17.61,20.66,1.24,1.48,1.52,29.21,7.25,5.49,48.579448,10.213069,4336727,2829583,452.27,316.49,452.96,309.04,597.35,451.77,511.37,591.81,682.79,745.24,0,0,117.953254699707,19561363,0.06,0.11,0,0.24,0.027,2.245,4.459,0,0.077,2.338,1.335,1.209,2.28,0,0.497
DE110680,0.15,16.72,1.23,204.73,3.56,1,1925,1925,1.04,1.15,93.84,2.19,3.97,0,0,2.19,0,7.83,64.88,0,0,0,21.14,0,3.97,97.81,2.19,0,0,10.91,64.88,24.22,97.81,2.19,97.81,2.19,0,0,0,0,0,0,0,0,2.65,25.58,71.77,0,0,23.05,23.34,22.49,38.22,37.19,37.03,37.97,38.71,39.72,21.2,25.08,27.07,1,1.34,1.44,63.16,22.54,16.01,47.989742,8.35337,4198041,2765387,738.38,158.01,740.03,164.95,976.52,738.55,836.16,982.77,1090.11,1159.79,0,0,84.5227355957031,3681965,2.445,3.137,0.4,7.75,0.597,4.094,7.649,0.371,3.309,1.212,1.016,0.867,1.187,-0.002,0.153
DE110690,0.11,16.76,1.2,217.32,3.78,0,,,0,0,62.8,13.32,23.88,0,0,0,13.32,38.92,17.24,0,0,0,6.64,0,23.88,66.9,0.86,32.24,0,74.51,17.24,8.25,99.14,0.86,66.65,1.1,21.95,10.3,0,0,0,0,0,0,13.09,36.8,50.11,0,0,26.93,27.47,27.09,42.61,41.98,41.67,20.62,20.72,21.4,14.06,17.8,19.94,1.02,1.3,1.36,44.45,13.87,10.06,47.955843,8.490414,4208197,2761402,676.22,192.7,680.97,181.99,816.73,677.28,703.64,806.25,955.45,1044.1,0,0,369.320495605469,11056778,1.419,1.761,0.31,4.209,0.459,3.094,5.848,0.29,1.891,1.176,0.955,0.905,1.161,0,0.812
DE110700,0.06,17.97,1.16,231.11,3.87,0,,,0,0,15.01,57.52,27.47,0,57.52,0,0,8.95,0.32,0,0,0,5.75,0,27.47,0,91.02,0,8.98,100,0,0,8.95,91.05,0,45.19,54.81,0,0,0,0,0,0,0,8.3,67.95,23.74,0,0,21.77,22.06,21.14,42.31,41.42,40.85,29.7,30.29,31.78,9.65,13.46,17.15,1.22,1.43,1.48,29.3,8.16,6.5,48.238603,9.831224,4308457,2791689,495.28,409.07,503.02,391.95,592.46,497.18,515.94,589.67,677.93,787.96,1.27559719226705,0,193.790283203125,15661002,1.002,0.571,0.56,1.89,0.418,2.396,4.884,0.561,0.254,0.475,0.592,0.629,0.537,0.001,0.248
DE110710,0.05,17.66,1.17,230.64,3.81,0,,,0,0,27.07,56.34,16.58,0,56.34,0,0,0.06,0,0,0,0,27.01,0,16.58,0,99.71,0,0.29,100,0,0,0,100,0.06,80.44,19.5,0,0,0,0,0,0,0,12.06,65.98,21.96,0,0,21.5,21.64,20.2,41.05,40.2,40.41,28.78,29.49,30.72,9.2,13.09,16.92,1.18,1.39,1.44,30.45,8.83,7.01,48.245053,9.868799,4311251,2792400,493.13,134.61,496.53,126.2,600.19,494.35,518.96,593.51,688.97,759.13,4.42251625715778,0,150.768829345703,4221238,0.986,0.736,0.54,2.03,0.404,2.438,5.008,0.538,0.212,0.608,0.798,0.801,0.732,0.002,0.248
DE110730,0.06,18.3,1.14,233.17,4.03,0,,,0,0,11.94,36.01,52.05,0,7.7,0,10.73,7.63,0,0,0,17.58,4.31,0,52.05,0,56.92,28.31,14.77,100,0,0,35.18,64.82,0.76,63.25,35.99,0,0,0,0,0,0,0,3.65,58.42,37.66,0,0.28,26.87,28.64,26.77,43.47,42.48,42.28,27.08,26.3,28.38,12.11,16.21,18.98,1.25,1.45,1.49,29.35,7.71,5.65,48.005936,9.163832,4258576,2766170,590.94,199.94,593.21,221.56,677.13,592.01,619.26,666.48,771.94,841.86,0,0,79.2675552368164,4872702,0.49,0.543,0.13,1.38,0.216,2.269,4.579,0.129,0.456,1.013,1.011,1.174,0.999,-0.001,0.708
DE110750,0.11,17.06,1.13,221.27,3.83,1,1982,1982,0.06,0.9,48.39,38.73,12.89,0,0,0,0.12,16.88,0,0,0,38.61,31.51,0,12.89,46.17,0.41,53.42,0,100,0,0,99.59,0.41,0,46.17,53.83,0,0,0,0,0,0,0,6.87,35.87,57.26,0,0,29.45,30.72,30.95,47.37,46.16,45.46,18.91,18.85,19.32,17.12,22.22,24.28,1.08,1.39,1.46,52.45,17.96,13.27,48.034611,8.9433,4242157,2769567,630.35,131.78,643.19,131.59,867.73,631.08,724.6,885.34,969.34,1031.37,0,0,134.480239868164,6950331,1.163,1.252,0.2,3.53,0.454,2.561,4.836,0.173,1.386,1.158,0.92,1.161,0.942,0.001,0.708
DE110780,0.05,17.3,1.16,230.13,3.85,0,,,0,0,8.27,61.85,29.89,0,61.85,0,0,0,0.43,0,0,0,7.84,0,29.89,0,100,0,0,100,0,0,0,100,0,39.06,60.94,0,0,0,0,0,0,0,8.52,68.58,22.9,0,0,21.76,22.23,21.09,41.81,40.95,40.76,29.85,30.24,31.57,9.8,13.69,17.27,1.21,1.43,1.47,30.8,8.75,6.94,48.151743,9.794756,4305721,2782042,517.44,307.18,521.77,287.43,606.63,518.18,544.31,598.58,688.24,787.96,1.62181948287414,0,190.081741333008,10249037,1.1,0.575,0.63,2.02,0.447,2.464,5.061,0.623,0.286,0.422,0.544,0.575,0.488,0.003,0.038
DE110790,0.06,17.79,1.18,232.13,3.84,0,,,0,0,22.48,48.15,29.37,0,48.15,0,0,0.14,0,0,0,0,22.35,0,29.37,0,100,0,0,100,0,0,0,100,0.14,80.98,18.88,0,0,0,0,0,0,0,6.96,72.66,20.37,0,0,23.67,23.99,21.74,41.07,40.29,41.93,29.72,30.18,30.79,9.71,13.79,17.54,1.21,1.44,1.49,36.21,11.09,8.77,48.086929,9.943128,4316760,2774819,563.42,57.22,564.97,58.11,651.19,564.61,589.55,656,701.85,759.13,9.42527062609071,0,100.486373901367,213250,1.196,0.923,0.7,2.47,0.466,2.565,5.378,0.702,0.34,0.628,0.813,0.832,0.76,-0.001,0.395
DE110810,0.15,17.41,1.22,206.3,3.6,0,,,0,0,100,0,0,0,0,0,0,1.52,98.48,0,0,0,0,0,0,100,0,0,0,0,98.48,1.52,100,0,100,0,0,0,0,0,0,0,0,0,0,31.61,68.39,0,0,23.3,22.98,22.37,35.9,35.15,35.23,40.8,41.87,42.41,22.06,25.77,27.96,1.01,1.31,1.38,67.22,23.02,16.16,48.021944,8.277182,4192434,2769094,848.44,9.66,851.45,9.74,1006.13,849.41,904.75,1012.27,1095.58,1133.21,0,0,103.100204467773,0,2.973,4.162,0.42,9.14,0.669,4.445,8.526,0.427,4.078,1.312,1.087,0.873,1.314,-0.008,0
